run,timestamp,LR_type,LR_alpha,LR_max_iter,RF_type,RF_n_estimators,RF_max_depth,RF_min_samples_leaf,RF_min_samples_split,RF_max_features,RF_random_state,RF_n_jobs,LGBM_type,LGBM_objective,LGBM_boosting_type,LGBM_num_leaves,LGBM_max_depth,LGBM_learning_rate,LGBM_n_estimators,LGBM_min_child_samples,LGBM_subsample,LGBM_colsample_bytree,LGBM_reg_alpha,LGBM_reg_lambda,LGBM_random_state,LGBM_n_jobs,LGBM_verbose,use_ML_features,device,input_length,pred_length,valid_length,features_in_future,epochs,batch_size,model_dim,num_layers,num_heads,ffn_size,num_geo_blocks,learning_rate,weight_decay,dropout,warmup_steps,patience,min_delta,patch_length,stride,geo_block_ratio,lambda_cross,lambda_coverage,lambda_deriv,lambda_median,smoothing_cross,saturation_cold_degC,threshold_cold_degC,lambda_cold,lambda_regions,lambda_regions_sum,quantiles_0,quantiles_1,quantiles_2,quantiles_3,quantiles_4,metaNN_batch_size,metaNN_epochs,metaNN_learning_rate,metaNN_weight_decay,metaNN_dropout,metaNN_patience,metaNN_factor,metaNN_device,metaNN_num_cells_0,metaNN_num_cells_1,num_features,q10,q25,q50,q75,q90,avg_weight_meta_NN_NNTQ_q50,avg_weight_meta_NN_NNTQ_inter,avg_weight_meta_NN_LR,avg_weight_meta_NN_RF,avg_weight_meta_NN_LGBM,test_NNTQ_bias,test_NNTQ_RMSE,test_NNTQ_MAE,test_LR_bias,test_LR_RMSE,test_LR_MAE,test_RF_bias,test_RF_RMSE,test_RF_MAE,test_LGBM_bias,test_LGBM_RMSE,test_LGBM_MAE,test_meta_LR_bias,test_meta_LR_RMSE,test_meta_LR_MAE,test_meta_NN_bias,test_meta_NN_RMSE,test_meta_NN_MAE,avg_abs_worst_days_test,num_runs,loss_NNTQ,loss_meta
80,2026-01-20 12:41:53.070935,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,16,32,512,6,4,6,9,10800.000000,0.034111,0.220000,2000,6,0.032000,36,12,1.000000,0.016000,0.160000,0.016000,0.000000,0.072000,-2.300000,0.100000,0.060000,0.024000,0.440000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.087174,0.133903,0.143726,0.101882,0.040586,0.222591,0.184420,0.230706,0.189665,0.172618,1.242421,3.871800,2.975600,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.202909,1.928100,1.429700,-7.427908,12.321000,8.290200,2.974806,7,17.040000,3.988320
82,2026-01-20 12:47:07.633435,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,18,32,576,5,6,4,7,11600.000000,0.029193,0.180000,2500,6,0.036000,48,24,1.000000,0.080000,0.060000,0.024000,0.000000,0.072000,-2.100000,-0.900000,0.160000,0.024000,0.520000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.037910,0.007330,-0.042705,-0.036681,-0.003365,0.212396,0.143211,0.203810,0.227870,0.212713,-0.365233,2.981800,2.280000,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.075952,1.839400,1.367700,-6.226023,10.128900,6.742000,2.278174,7,11.000000,4.242060
83,2026-01-20 12:51:58.346597,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,18,32,600,5,6,6,8,11600.000000,0.014965,0.200000,2000,6,0.036000,48,24,1.000000,0.072000,0.060000,0.008000,0.000000,0.068000,-2.500000,-0.800000,0.160000,0.024000,0.480000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.133559,0.211034,0.174739,0.098380,0.050766,0.173308,0.147987,0.174159,0.245524,0.259022,1.165695,2.961600,2.309200,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.086627,1.850300,1.385500,-6.118895,11.911600,7.005100,2.300951,7,17.870000,4.114440
81,2026-01-20 12:54:50.843598,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,18,32,576,5,6,4,7,14000.000000,0.045379,0.180000,2500,6,0.036000,48,24,1.000000,0.016000,0.060000,0.024000,0.000000,0.072000,-2.200000,-1.000000,0.160000,0.024000,0.520000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.094207,0.112714,0.102386,0.063984,0.036550,0.261796,0.116375,0.163272,0.210212,0.248345,0.597024,2.790900,2.166000,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.066267,1.842100,1.378300,-4.834641,8.582200,5.529700,2.162168,1,18.020000,3.378100
82,2026-01-20 12:59:24.574624,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,18,32,576,5,6,4,7,11600.000000,0.104450,0.180000,2500,6,0.036000,48,24,1.000000,0.016000,0.060000,0.016000,0.000000,0.070000,-2.100000,-0.400000,0.160000,0.024000,0.520000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.069278,0.057633,0.011040,0.001870,0.008031,0.212469,0.143275,0.203871,0.227788,0.212597,-0.028681,2.962100,2.263300,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.093086,1.843300,1.370300,-6.173326,10.108400,6.713700,2.261240,7,12.350000,4.244220
83,2026-01-20 13:00:04.299068,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,18,32,576,5,6,4,7,11200.000000,0.107991,0.160000,3000,6,0.036000,48,24,1.000000,0.016000,0.060000,0.016000,0.000000,0.070000,-2.100000,-0.100000,0.140000,0.032000,0.520000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.123350,0.158238,0.154825,0.108796,0.024412,0.227794,0.147901,0.178899,0.275164,0.170242,1.165504,3.660200,2.830100,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.184679,1.912900,1.422100,-5.981462,9.883000,6.665200,2.832125,1,25.410000,3.923200
84,2026-01-20 13:00:43.673498,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,18,32,576,5,6,4,6,13200.000000,0.092458,0.200000,2500,6,0.036000,48,24,1.000000,0.008000,0.080000,0.024000,0.000000,0.070000,-2.400000,-0.500000,0.140000,0.016000,0.520000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.073522,0.072828,0.016322,0.010773,-0.003395,0.206461,0.108237,0.201336,0.271198,0.212767,0.108825,2.969700,2.301400,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.108244,1.863600,1.391100,-4.213489,8.645500,5.024100,2.294711,1,14.440000,3.197500
86,2026-01-20 13:02:03.658716,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,18,32,600,5,6,3,5,15600.000000,0.084441,0.140000,2500,6,0.036000,48,24,1.000000,0.080000,0.060000,0.024000,0.000000,0.066000,-2.800000,-0.900000,0.140000,0.016000,0.520000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.115278,0.107134,0.039203,0.045614,0.018981,0.155969,0.153344,0.221832,0.228414,0.240441,0.298197,2.793700,2.175600,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.062988,1.880600,1.411000,-6.654256,12.133100,7.317200,2.170387,1,19.260000,4.379200
87,2026-01-20 13:02:43.756652,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,16,32,600,5,6,2,5,15200.000000,0.174710,0.200000,2500,6,0.036000,48,24,1.000000,0.080000,0.080000,0.016000,0.000000,0.072000,-2.700000,-0.600000,0.120000,0.008000,0.520000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.119937,0.167765,0.104256,0.070988,0.029428,0.227180,0.165699,0.221812,0.177570,0.207738,0.659010,2.913500,2.285100,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.119480,1.853600,1.384100,-7.194170,12.345200,7.814700,2.278852,1,22.760000,4.581400
88,2026-01-20 13:03:22.095673,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,18,32,576,5,6,3,5,12000.000000,0.132958,0.180000,3000,6,0.036000,48,24,1.000000,0.072000,0.060000,0.000000,0.000000,0.070000,-2.000000,-0.300000,0.160000,0.016000,0.520000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.073789,0.091049,0.125059,0.084313,0.037055,0.214862,0.164371,0.213085,0.215723,0.191960,0.908280,3.308200,2.547100,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.146558,1.883300,1.399200,-6.896306,12.181700,7.620200,2.544961,1,17.340000,4.480900
89,2026-01-20 13:04:02.451435,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,18,32,600,5,6,3,6,12400.000000,0.053532,0.000000,2500,6,0.036000,48,24,1.000000,0.080000,0.060000,0.024000,0.000000,0.068000,-3.000000,-0.700000,0.140000,0.064000,0.520000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.107948,0.123724,0.086746,0.087666,0.047412,0.230889,0.103366,0.257195,0.216740,0.191809,0.503330,2.774800,2.148900,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.094348,1.850200,1.381600,-3.999940,7.239700,4.795400,2.145638,1,19.680000,2.965600
90,2026-01-20 13:04:28.708505,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,16,96,432,4,6,3,7,10000.000000,0.202647,0.180000,2500,6,0.036000,48,24,1.000000,0.024000,0.080000,0.016000,0.000000,0.050000,-2.100000,-0.400000,0.120000,0.024000,0.520000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.250635,0.265848,0.175095,0.038847,-0.064263,0.191431,0.110863,0.270046,0.213821,0.213839,1.547646,6.985200,5.428400,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.241292,2.015400,1.505400,-4.131992,8.443000,5.218600,5.443348,1,49.870000,3.208100
91,2026-01-20 13:09:04.897428,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,18,32,576,5,6,4,6,13200.000000,0.091458,0.200000,2500,6,0.036000,48,24,1.000000,0.008000,0.120000,0.024000,0.000000,0.070000,-2.300000,-0.500000,0.140000,0.016000,0.520000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.109550,0.112447,0.095560,0.053894,0.010286,0.183023,0.144532,0.265685,0.276401,0.130359,0.686952,3.283500,2.513200,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.157907,1.882500,1.395900,-6.086501,12.498900,6.937200,2.511087,7,18.970000,4.252440
92,2026-01-20 13:10:18.922258,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,18,32,576,5,6,4,6,14400.000000,0.065797,0.200000,2500,6,0.036000,48,24,1.000000,0.008000,0.080000,0.032000,0.000000,0.034000,-2.500000,-0.100000,0.140000,0.016000,0.520000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.074620,0.047810,0.008102,-0.026828,-0.020459,0.194686,0.151489,0.200142,0.207453,0.246231,0.175440,3.173800,2.484900,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.113102,1.879800,1.404000,-6.412058,11.037300,7.022400,2.478938,1,15.450000,4.176000
95,2026-01-20 13:12:14.624996,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,18,32,384,5,6,4,5,16800.000000,0.148047,0.160000,2500,6,0.036000,48,24,1.000000,0.000000,0.060000,0.024000,0.000000,0.072000,-2.700000,-0.900000,0.160000,0.000000,0.520000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.093851,0.092889,0.058137,0.051282,0.017409,0.196952,0.153233,0.240385,0.205477,0.203952,0.423223,2.889600,2.259700,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.128313,1.856700,1.389500,-6.455222,11.237700,7.079700,2.256189,1,17.300000,4.213900
96,2026-01-20 13:12:54.926456,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,18,32,360,5,6,4,5,17600.000000,0.288230,0.180000,3000,6,0.036000,48,24,1.000000,0.000000,0.060000,0.008000,0.000000,0.072000,-3.000000,-1.000000,0.140000,0.008000,0.520000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.089844,0.119688,0.114910,0.065943,0.028270,0.217364,0.117498,0.256749,0.180061,0.228328,0.760296,3.332600,2.518000,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.138806,1.877000,1.394400,-4.756211,8.798000,5.535500,2.517654,1,19.050000,3.396200
97,2026-01-20 13:13:25.544824,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,20,32,408,5,6,4,5,16400.000000,0.111038,0.180000,2500,3,0.036000,48,24,1.000000,0.000000,0.060000,0.040000,0.000000,0.070000,-2.600000,-0.700000,0.160000,0.000000,0.520000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.138841,0.187114,0.209669,0.084817,0.006458,0.230628,0.164888,0.209613,0.201741,0.193131,2.121516,6.294800,4.860900,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.233012,2.012600,1.498300,-6.337466,14.175300,7.613300,4.873036,1,32.750000,4.599700
98,2026-01-20 13:14:06.375704,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,10,32,600,5,6,4,5,14800.000000,0.076057,0.140000,2500,6,0.036000,48,24,1.000000,0.000000,0.060000,0.024000,0.000000,0.068000,-2.100000,-0.800000,0.120000,0.008000,0.520000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.164809,0.213022,0.205633,0.113099,0.052843,0.216209,0.142021,0.225246,0.167502,0.249022,1.400120,3.085100,2.422400,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.143735,1.866600,1.395200,-5.571638,11.287000,6.622900,2.413935,1,30.070000,3.974800
99,2026-01-20 13:14:44.646754,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,18,32,336,5,6,4,5,16400.000000,0.221539,0.160000,3000,6,0.036000,48,24,1.000000,0.008000,0.060000,0.016000,0.000000,0.072000,-3.500000,-0.200000,0.160000,0.008000,0.520000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.100142,0.090664,0.096094,0.055140,0.019783,0.202886,0.139759,0.198097,0.251957,0.207301,0.665725,3.339300,2.553900,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.128100,1.875800,1.394600,-5.465593,9.758000,6.225700,2.551457,1,18.910000,3.736000
100,2026-01-20 13:15:14.698673,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,16,64,576,5,6,2,5,12400.000000,0.027587,0.220000,2500,6,0.036000,48,24,1.000000,0.080000,0.140000,0.032000,0.000000,0.068000,-2.400000,-0.900000,0.140000,0.000000,0.520000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.079161,0.137969,0.174650,0.123961,0.046195,0.188888,0.137518,0.281513,0.209070,0.183011,1.546340,4.710500,3.585400,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.194170,1.967200,1.449200,-5.120423,9.706200,5.960700,3.594125,1,23.680000,3.639500
101,2026-01-20 13:15:54.017987,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,18,32,576,5,6,5,5,18000.000000,0.009871,0.180000,2000,6,0.036000,48,24,1.000000,0.032000,0.060000,0.016000,0.000000,0.070000,-2.300000,-0.700000,0.140000,0.008000,0.480000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.103555,0.111378,0.059503,0.053508,0.021207,0.166293,0.138905,0.203826,0.255334,0.235642,0.299824,2.341200,1.844000,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.088537,1.797300,1.350500,-5.809860,11.261100,6.640100,1.838998,1,17.870000,4.014300
102,2026-01-20 13:20:38.332983,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,18,32,552,5,6,3,8,10800.000000,0.048987,0.200000,2000,6,0.036000,48,24,1.000000,0.016000,0.060000,0.016000,0.000000,0.066000,-2.100000,-0.500000,0.140000,0.024000,0.480000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.081476,0.070186,0.020121,0.028757,0.025985,0.194567,0.165791,0.226817,0.152383,0.260441,0.141665,2.831200,2.177000,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.096253,1.852400,1.384100,-7.134206,11.659200,7.708200,2.172570,7,13.550000,4.086120
103,2026-01-20 13:21:18.270077,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,18,32,552,5,6,3,5,10800.000000,0.041838,0.200000,2000,6,0.036000,48,24,1.000000,0.016000,0.060000,0.008000,0.000000,0.070000,-2.100000,-0.600000,0.140000,0.024000,0.480000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.075332,0.079713,0.059087,-0.013889,-0.012447,0.204598,0.174270,0.214812,0.190323,0.215997,0.528868,3.142600,2.428200,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.159746,1.886300,1.410200,-7.384622,13.307500,8.134900,2.423491,1,16.190000,4.773900
104,2026-01-20 13:21:57.463201,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,18,32,576,5,6,3,8,11600.000000,0.049093,0.200000,2500,6,0.036000,48,24,1.000000,0.016000,0.060000,0.016000,0.000000,0.066000,-2.700000,-0.400000,0.160000,0.016000,0.520000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.073344,0.077991,-0.002285,-0.010001,-0.008885,0.193898,0.149470,0.252418,0.175797,0.228417,0.058199,3.012700,2.339300,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.106228,1.862300,1.389100,-6.260153,12.400800,7.002000,2.335576,1,14.830000,4.289000
105,2026-01-20 13:22:38.084132,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,20,32,456,5,6,3,10,11200.000000,0.032243,0.220000,2000,6,0.036000,48,24,1.000000,0.008000,0.060000,0.024000,0.000000,0.072000,-2.200000,-0.300000,0.120000,0.024000,0.480000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.076371,0.108648,0.068643,0.063331,0.036105,0.208815,0.137830,0.223061,0.224750,0.205544,0.620513,3.125500,2.413100,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.117374,1.884300,1.410900,-5.665041,10.202400,6.297800,2.412019,1,16.520000,3.837900
106,2026-01-20 13:23:17.834164,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,18,32,312,5,6,3,8,10000.000000,0.119207,0.200000,4000,6,0.036000,48,24,1.000000,0.000000,0.080000,0.016000,0.000000,0.068000,-2.500000,-0.100000,0.140000,0.024000,0.480000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.167183,0.185304,0.202517,0.085797,-0.017699,0.270889,0.126506,0.186501,0.159088,0.257016,2.007316,5.706400,4.391000,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.234365,1.994500,1.479400,-4.529311,8.743700,5.551800,4.399163,1,35.550000,3.363400
108,2026-01-20 13:24:35.096804,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,20,32,384,5,6,4,7,10400.000000,0.065242,0.180000,2000,6,0.036000,48,24,1.000000,0.016000,0.060000,0.000000,0.000000,0.072000,-3.200000,-0.900000,0.140000,0.008000,0.520000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.082781,0.081671,0.082087,0.045732,0.027024,0.189006,0.124375,0.262419,0.186891,0.237309,0.466772,3.136500,2.400000,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.130015,1.854600,1.378200,-5.054951,8.839100,5.724100,2.394511,1,16.090000,3.485000
109,2026-01-20 13:25:13.526743,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,18,32,384,5,6,4,8,9600.000000,0.098069,0.160000,2500,6,0.036000,48,24,1.000000,0.008000,0.080000,0.008000,0.000000,0.072000,-2.900000,-1.000000,0.160000,0.008000,0.520000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.083108,0.128561,0.126751,0.090248,0.034473,0.182940,0.129569,0.257000,0.211938,0.218553,1.072784,4.047100,3.071700,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.211660,1.939300,1.437900,-4.720144,9.148600,5.684400,3.077219,1,20.660000,3.457700
110,2026-01-20 13:25:53.152469,ridge,0.250000,2000,rf,350,15,15,20,sqrt,0,4,lgbm,regression,gbdt,31,5,0.020000,500,25,0.600000,0.700000,0.100000,0.100000,0,4,-1,0,cuda,672,72,48,True,18,32,408,5,6,4,5,13600.000000,0.151539,0.180000,2500,6,0.036000,48,24,1.000000,0.016000,0.060000,0.008000,0.000000,0.070000,-2.400000,-0.800000,0.180000,0.000000,0.520000,0.100000,0.250000,0.500000,0.750000,0.900000,256,1,500.000000,6.000000,0.100000,4,0.700000,cuda,40,20,55,0.082752,0.122270,0.086182,0.053033,0.027202,0.184060,0.174734,0.167582,0.291878,0.181746,0.646481,3.197800,2.484600,0.046877,2.579300,2.016800,1.442320,2.671000,1.969300,1.565560,2.515100,1.921500,0.156519,1.884700,1.405000,-7.218985,11.959900,7.812000,2.484365,1,17.870000,4.550800
